CIK,bnpl_provider_if_any,candidate_company,evidence_result,evidence_summary,reliability,retrieved_at,search_query,source_date,source_name,source_type,source_url,ticker
0001345126,,Compass Diversified Holdings,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Compass Diversified Holdings"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Compass+Diversified+Holdings%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CODI
0001865200,,"Angel Studios, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ANGX
0001865200,,"Angel Studios, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Angel Studios, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Angel+Studios%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ANGX
0001756708,,Jumia Technologies AG,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,JMIA
0001756708,,Jumia Technologies AG,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Jumia Technologies AG"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Jumia+Technologies+AG%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,JMIA
0001547459,,"Natural Grocers by Vitamin Cottage, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,NGVC
0001547459,,"Natural Grocers by Vitamin Cottage, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Natural Grocers by Vitamin Cottage, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Natural+Grocers+by+Vitamin+Cottage%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,NGVC
0001546417,,"Bloomin' Brands, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,BLMN
0001546417,,"Bloomin' Brands, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Bloomin' Brands, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Bloomin%27+Brands%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,BLMN
0001959455,,Himalaya Shipping Ltd.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,HSHP
0001959455,,Himalaya Shipping Ltd.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Himalaya Shipping Ltd."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Himalaya+Shipping+Ltd.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,HSHP
0001577437,,Ardmore Shipping Corp,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ASC
0001577437,,Ardmore Shipping Corp,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/f3/cir3,cc,nc/XKkf7PevzOVtzidRm3f9xWob0cM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Ardmore Shipping Corp"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Ardmore+Shipping+Corp%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ASC
0001898718,,GMR Solutions Inc.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,GMRS
0001898718,,GMR Solutions Inc.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""GMR Solutions Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22GMR+Solutions+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,GMRS
0000708821,,PAR TECHNOLOGY CORP,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,PAR
0000708821,,PAR TECHNOLOGY CORP,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""PAR TECHNOLOGY CORP"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22PAR+TECHNOLOGY+CORP%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,PAR
0000926282,,"ADTRAN Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ADTN
0000926282,,"ADTRAN Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""ADTRAN Holdings, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22ADTRAN+Holdings%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ADTN
0001517396,,STRATASYS LTD.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,SSYS
0001517396,,STRATASYS LTD.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""STRATASYS LTD."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22STRATASYS+LTD.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,SSYS
0001824403,,"Reservoir Media, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,RSVR
0001824403,,"Reservoir Media, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Reservoir Media, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Reservoir+Media%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,RSVR
0001747079,,Bally's Corp,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,BALY
0001747079,,Bally's Corp,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Bally's Corp"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Bally%27s+Corp%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,BALY
0001907085,,Oddity Tech Ltd,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ODD
0001907085,,Oddity Tech Ltd,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Oddity Tech Ltd"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Oddity+Tech+Ltd%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ODD
0001122904,,"NETGEAR, INC.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,NTGR
0001122904,,"NETGEAR, INC.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""NETGEAR, INC."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22NETGEAR%2C+INC.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,NTGR
0001759631,,Hyliion Holdings Corp.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,HYLN
0001759631,,Hyliion Holdings Corp.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Hyliion Holdings Corp."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Hyliion+Holdings+Corp.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,HYLN
0001704720,,"Cannae Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CNNE
0001704720,,"Cannae Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Cannae Holdings, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Cannae+Holdings%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CNNE
0001788257,,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,BWMX
0001788257,,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""BETTERWARE DE MEXICO, S.A.P.I. DE C.V"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22BETTERWARE+DE+MEXICO%2C+S.A.P.I.+DE+C.V%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,BWMX
0000075288,,OXFORD INDUSTRIES INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,OXM
0000075288,,OXFORD INDUSTRIES INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""OXFORD INDUSTRIES INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22OXFORD+INDUSTRIES+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,OXM
0000896156,,ETHAN ALLEN INTERIORS INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ETD
0000896156,,ETHAN ALLEN INTERIORS INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""ETHAN ALLEN INTERIORS INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22ETHAN+ALLEN+INTERIORS+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ETD
0000701719,,Envela Corp,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ELA
0000701719,,Envela Corp,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Envela Corp"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Envela+Corp%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ELA
