merchant_id,merchant_name,provider,source_type,source_name,source_url,source_date,archived_url_if_applicable,wayback_snapshot_date,evidence_direction,evidence_text,interpretation,reliability_tier,retrieved_at
M0098,Roku,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/toys-and-games/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Toys & Games with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Je,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Afterpay,current_webpage_error,www.revolve.com,https://www.revolve.com,,,,inconclusive,TimeoutError('The read operation timed out'),Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/jewelry-accessories,,,,supports_bnpl_present,"Buy Now, Pay Later Jewelry | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/jewelry-accessories,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Zip,current_webpage_error,www.revolve.com,https://www.revolve.com,,,,inconclusive,TimeoutError('The read operation timed out'),Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-clothing/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Clothing with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-jewelry-and-accessories/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Jewelry & Accessories with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-shoes/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Shoes with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jew,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0099,REVOLVE,Sezzle,current_webpage_error,www.revolve.com,https://www.revolve.com,,,,inconclusive,TimeoutError('The read operation timed out'),Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0100,Sally Beauty,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/ef5a6c6e-b8d7-42cb-8e06-ae18727da361/sally-beauty/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/ef5a6c6e-b8d7-42cb-8e06-ae18727da361/sally-beauty/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0100,Sally Beauty,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/10/Health-Beauty/,,,,supports_bnpl_present,Compare Health & Beauty Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Health & Bea,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0100,Sally Beauty,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/10/Health-Beauty/,,https://web.archive.org/web/20220917161909/https://www.klarna.com/us/shopping/t/10/Health-Beauty/,2022-09-17,supports_bnpl_present,Provider-specific URL first archived on 2022-09-17: https://www.klarna.com/us/shopping/t/10/Health-Beauty/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0101,Scholastic,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/education,,,,supports_bnpl_present,"Buy Now, Pay Later Books & Online Courses | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0101,Scholastic,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/education,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0101,Scholastic,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/education,,https://web.archive.org/web/20210923095214/https://zip.co/us/shop/education,2021-09-23,supports_bnpl_present,Provider-specific URL first archived on 2021-09-23: https://zip.co/us/shop/education,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0101,Scholastic,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/kids-babies,,,,supports_bnpl_present,"Buy Now, Pay Later Kids' Clothing | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0101,Scholastic,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/kids-babies,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0102,Vivid Seats,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/events-experiences,2026-08-07,,,supports_bnpl_present,"Buy now pay later event tickets, experiences, and more | Affirm We're glad you're here! Would you like to see what Affirm offers i","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0102,Vivid Seats,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/travel-entertainment,,,,supports_bnpl_present,Buy Now Pay Later for Travel | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories I,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0102,Vivid Seats,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/travel-entertainment,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0102,Vivid Seats,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/travel-entertainment,,https://web.archive.org/web/20210921222020/https://zip.co/us/shop/travel-entertainment,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/travel-entertainment,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0103,Stitch Fix,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/mens-clothing,,,,supports_bnpl_present,Men's clothing on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0103,Stitch Fix,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/mens-clothing,,https://web.archive.org/web/20260226210648/https://www.afterpay.com/en-US/categories/mens-clothing,2026-02-26,supports_bnpl_present,Provider-specific URL first archived on 2026-02-26: https://www.afterpay.com/en-US/categories/mens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0103,Stitch Fix,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0103,Stitch Fix,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0103,Stitch Fix,Afterpay,current_provider_or_merchant_page,www.stitchfix.com,https://www.stitchfix.com,,,,supports_bnpl_present,"ix order). Make your own picks, or let us do the shopping and get time back. Learn more about family accounts here . How do I use Buy Now Pay Later options? For eligible Fix and Freestyle purchases, we offer flexible Buy Now Pay Later options through our partn","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 1,2026-08-09T21:28:28+00:00
M0104,SiriusXM,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/bills,,,,supports_bnpl_present,Pay your Bills with Zip in easy installments | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insig,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
